Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-2026110,2022-12-26,2022-12-29,Standard Class,CU-10727,Mary Smith,Consumer,West,Arizona,Phoenix,Office Supplies,Labels,3.29,1,0.0,1.47
ORD-2022315,2022-12-29,2022-12-29,Same Day,CU-10472,Patricia Miller,Consumer,South,North Carolina,Charlotte,Office Supplies,Supplies,539.09,6,0.2,81.9
ORD-2025974,2022-05-08,2022-05-10,Second Class,CU-10531,Amy Jackson,Home Office,Central,Illinois,Chicago,Office Supplies,Labels,54.09,5,0.0,17.34
ORD-2024151,2022-03-08,2022-03-09,First Class,CU-10758,Steven Rodriguez,Home Office,West,Washington,Seattle,Office Supplies,Binders,147.02,3,0.0,46.21
ORD-2025942,2022-10-06,2022-10-09,Standard Class,CU-10569,John Hernandez,Consumer,Central,Michigan,Detroit,Office Supplies,Fasteners,24.12,3,0.0,8.89
ORD-2022522,2022-08-27,2022-09-02,Standard Class,CU-10090,Amy Jones,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Fasteners,17.48,1,0.15,3.83
ORD-2024020,2023-12-24,2023-12-28,Standard Class,CU-10133,Susan Garcia,Consumer,West,Washington,Seattle,Office Supplies,Art,2.92,1,0.0,0.71
ORD-2025741,2022-10-04,2022-10-08,Second Class,CU-10138,Patricia Brown,Corporate,Central,Ohio,Columbus,Office Supplies,Supplies,416.83,4,0.15,41.02
ORD-2024974,2023-09-17,2023-09-21,Second Class,CU-10216,Amy Miller,Consumer,South,Georgia,Atlanta,Office Supplies,Supplies,109.08,1,0.0,35.67
ORD-2025926,2023-10-20,2023-10-24,Second Class,CU-10634,Elizabeth Jackson,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,2.4,1,0.15,0.37
ORD-2024413,2023-10-21,2023-10-25,Second Class,CU-10734,Kevin Thomas,Corporate,East,New York,New York City,Technology,Machines,1529.04,1,0.15,197.25
ORD-2024752,2024-09-15,2024-09-20,Standard Class,CU-10763,Amy Jackson,Consumer,East,Pennsylvania,Philadelphia,Furniture,Chairs,891.1,3,0.2,-199.87
ORD-2022528,2024-06-18,2024-06-22,Standard Class,CU-10782,Laura Lee,Consumer,East,Massachusetts,Boston,Office Supplies,Storage,130.39,4,0.15,27.55
ORD-2026353,2022-04-03,2022-04-06,Second Class,CU-10127,Amy Miller,Home Office,West,California,Los Angeles,Furniture,Furnishings,114.79,1,0.3,-42.99
ORD-2022308,2022-11-29,2022-12-03,Second Class,CU-10116,Karen Williams,Consumer,Central,Illinois,Chicago,Office Supplies,Supplies,424.09,5,0.15,85.83
ORD-2023505,2023-09-17,2023-09-20,Standard Class,CU-10684,Michael Johnson,Corporate,East,New York,Buffalo,Furniture,Tables,1222.59,3,0.2,-231.89
ORD-2024496,2023-11-03,2023-11-05,First Class,CU-10739,Nancy Lopez,Consumer,West,California,Los Angeles,Furniture,Furnishings,158.53,2,,-47.4
ORD-2023374,2024-12-19,2024-12-23,Standard Class,CU-10308,Barbara Rodriguez,Corporate,East,New York,Buffalo,Furniture,Furnishings,857.13,7,0.5,-584.36
ORD-2024619,2024-11-12,2024-11-15,Standard Class,CU-10012,Amy Jackson,Consumer,East,New York,Buffalo,Office Supplies,Storage,211.03,1,0.0,69.04
ORD-2023134,2024-12-20,2024-12-26,Standard Class,CU-10194,David Davis,Corporate,West,Washington,Seattle,Technology,Accessories,454.91,2,0.3,-43.34
ORD-2023203,2024-03-22,2024-03-24,First Class,CU-10583,Elizabeth Johnson,Home Office,Central,Texas,Houston,Office Supplies,Paper,34.58,2,0.0,11.46
ORD-2023318,2024-05-08,2024-05-15,Standard Class,CU-10809,Laura Garcia,Consumer,Central,Texas,Houston,Technology,Accessories,831.42,3,0.0,138.52
ORD-2024647,2024-07-27,2024-07-31,Second Class,CU-10019,Laura Jones,Home Office,West,Arizona,Phoenix,Furniture,Furnishings,200.16,2,0.4,-113.36
ORD-2024332,2024-09-04,2024-09-07,Standard Class,CU-10407,Susan Williams,Home Office,Central,Texas,Houston,Furniture,Furnishings,37.19,2,0.3,-14.63
ORD-2022833,2024-01-24,2024-01-29,Standard Class,CU-10810,Elizabeth Rodriguez,Corporate,South,Florida,Miami,Furniture,Bookcases,211.18,1,0.2,-38.61
ORD-2024989,2023-12-05,2023-12-06,First Class,CU-10137,Mary Anderson,Consumer,Central,Texas,Houston,Office Supplies,Supplies,87.32,1,0.15,13.26
ORD-2024110,2023-09-30,2023-10-03,Second Class,CU-10116,Karen Williams,Consumer,East,New York,Buffalo,Office Supplies,Binders,76.71,2,0.0,29.85
ORD-2023682,2024-05-17,2024-05-20,Second Class,CU-10607,Steven Garcia,Consumer,Central,Ohio,Columbus,Office Supplies,Paper,10.23,1,0.0,2.98
ORD-2025034,2024-12-24,2024-12-28,Second Class,CU-10809,Laura Garcia,Home Office,South,North Carolina,Charlotte,Furniture,Chairs,1337.27,7,0.1,33.3
ORD-2024287,2024-06-07,2024-06-12,Standard Class,CU-10769,Robert Martinez,Consumer,Central,Michigan,Detroit,Technology,Copiers,6666.36,3,0.1,765.31
ORD-2024380,2024-09-25,2024-09-29,Standard Class,CU-10602,Sandra Smith,Consumer,Central,Illinois,Chicago,Furniture,Bookcases,1236.78,7,0.2,-244.64
ORD-2026240,2024-07-04,2024-07-07,Standard Class,CU-10620,Sandra Wilson,Consumer,East,New York,Buffalo,Technology,Copiers,1305.92,1,0.3,-259.56
ORD-2024004,2022-07-04,2022-07-05,First Class,CU-10613,Michael Martin,Consumer,East,New York,New York City,Office Supplies,Binders,88.65,5,,11.83
ORD-2025749,2022-10-16,2022-10-22,Standard Class,CU-10617,Steven Taylor,Home Office,South,Georgia,Atlanta,Technology,Machines,5391.5,4,0.2,-137.21
ORD-2025256,2022-06-13,2022-06-20,Standard Class,CU-10795,Laura Lopez,Consumer,Central,Texas,Houston,Office Supplies,Art,10.84,3,0.0,3.27
ORD-2024616,2022-10-13,2022-10-20,,CU-10787,Nancy Lopez,Consumer,South,North Carolina,Charlotte,Furniture,Furnishings,385.54,5,0.0,48.96
ORD-2023166,2024-08-31,2024-09-06,Standard Class,CU-10011,Kevin Hernandez,Consumer,South,Georgia,Atlanta,Office Supplies,Binders,4.36,1,0.15,0.41
ORD-2022629,2024-07-31,2024-08-03,Standard Class,CU-10608,Karen Hernandez,Home Office,Central,Ohio,Columbus,Technology,Machines,3085.26,3,0.0,526.38
ORD-2025537,2023-11-25,2023-11-25,Same Day,CU-10326,Steven Brown,Corporate,South,Florida,Miami,Office Supplies,Paper,11.69,1,0.1,3.09
ORD-2026004,2023-10-22,2023-10-28,Standard Class,CU-10635,Laura Hernandez,Home Office,Central,Illinois,Chicago,Furniture,Bookcases,4653.16,7,0.0,1107.45
ORD-2022727,2022-04-22,2022-04-25,Second Class,CU-10023,Jason Jackson,Consumer,East,New York,New York City,Furniture,Furnishings,364.2,7,0.15,-58.22
ORD-2025763,2022-11-20,2022-11-22,Second Class,CU-10575,Nancy Jones,Consumer,West,California,San Francisco,Technology,Phones,1697.14,2,0.0,241.27
ORD-2024140,2024-11-09,2024-11-11,First Class,CU-10558,Laura Wilson,Consumer,West,California,San Francisco,Furniture,Bookcases,577.58,2,0.2,-82.87
ORD-2024871,2023-07-16,2023-07-19,Second Class,CU-10766,Ashley Miller,Consumer,West,California,Los Angeles,Furniture,Bookcases,254.39,1,0.2,-38.36
ORD-2023861,2024-12-28,2025-01-01,Standard Class,CU-10558,Laura Wilson,Consumer,West,California,Los Angeles,Technology,Phones,1555.45,4,0.2,-28.4
ORD-2023222,2024-11-08,2024-11-12,Second Class,CU-10233,Nancy Jones,Consumer,Central,Ohio,Columbus,Technology,Machines,2909.61,1,0.1,202.09
ORD-2026373,2022-09-10,2022-09-13,Standard Class,CU-10513,Laura Thomas,Corporate,West,Washington,Seattle,Office Supplies,Supplies,107.54,2,0.2,1.82
ORD-2025616,2023-03-06,2023-03-09,Second Class,CU-10557,Ashley Hernandez,Corporate,West,California,Los Angeles,Technology,Phones,517.45,1,0.0,147.75
ORD-2024508,2023-10-15,2023-10-18,Standard Class,CU-10410,Kevin Williams,Home Office,East,New York,New York City,Furniture,Bookcases,482.92,2,0.3,-180.52
ORD-2025226,2024-01-23,2024-01-29,Standard Class,CU-10028,Steven Jones,Consumer,West,California,Los Angeles,Office Supplies,Supplies,232.25,2,0.0,76.1
ORD-2022159,2024-06-13,2024-06-18,Standard Class,CU-10761,Michael Lopez,Corporate,East,Pennsylvania,Philadelphia,Furniture,Furnishings,179.09,2,0.0,33.94
ORD-2024787,2023-10-23,2023-10-28,Standard Class,CU-10086,Mary Hernandez,Consumer,West,California,San Francisco,Office Supplies,Labels,12.2,2,0.1,3.56
ORD-2023982,2024-09-29,2024-10-05,Standard Class,CU-10598,Nancy Moore,Consumer,West,Arizona,Phoenix,Office Supplies,Art,39.37,5,0.15,4.99
ORD-2025620,2023-12-10,2023-12-14,Standard Class,CU-10507,Sandra Anderson,Consumer,Central,Ohio,Columbus,Technology,Copiers,10181.25,3,0.0,3155.11
ORD-2024103,2024-12-01,2024-12-05,Standard Class,CU-10073,Ashley Davis,Consumer,West,Arizona,Phoenix,Technology,Machines,3075.57,1,0.4,-973.32
ORD-2022371,2022-12-02,2022-12-06,Standard Class,CU-10210,Barbara Taylor,Consumer,Central,Texas,Houston,Office Supplies,Art,163.78,7,0.15,18.69
ORD-2024970,2023-08-02,2023-08-08,Standard Class,CU-10230,Patricia Miller,Corporate,South,Florida,Miami,Office Supplies,Storage,709.96,3,0.15,97.7
ORD-2024131,2024-05-27,2024-06-01,Standard Class,CU-10749,Sandra Moore,Home Office,South,North Carolina,Charlotte,Technology,Copiers,20261.31,7,0.1,3056.64
ORD-2023538,2024-08-19,2024-08-21,First Class,CU-10188,David Jackson,Consumer,West,Arizona,Phoenix,Furniture,Bookcases,592.82,4,0.0,158.24
ORD-2026367,2023-11-23,2023-11-30,Standard Class,CU-10583,Elizabeth Johnson,Consumer,South,North Carolina,Charlotte,Office Supplies,Binders,2.14,1,0.1,0.49
ORD-2024475,2022-04-01,2022-04-01,Same Day,CU-10729,Mary Jones,Consumer,East,New York,Buffalo,Office Supplies,Binders,133.27,3,0.0,48.76
ORD-2024337,2023-03-11,2023-03-11,Same Day,CU-10229,Kevin Rodriguez,Corporate,East,Massachusetts,Boston,Office Supplies,Art,137.42,4,0.0,50.55
ORD-2024744,2023-02-26,2023-03-02,Standard Class,CU-10029,Laura Lopez,Corporate,East,New York,New York City,Furniture,Bookcases,1005.62,7,0.15,-97.53
ORD-2023553,2023-03-11,2023-03-14,Second Class,CU-10737,Elizabeth Williams,Corporate,South,Florida,Miami,Office Supplies,Fasteners,17.33,1,,5.43
ORD-2022239,2022-06-24,2022-06-26,First Class,CU-10288,Elizabeth Williams,Consumer,South,Tennessee,Nashville,Furniture,Furnishings,570.4,4,0.4,-313.06
ORD-2023429,2023-06-29,2023-07-06,Standard Class,CU-10557,Ashley Hernandez,Home Office,West,Arizona,Phoenix,Office Supplies,Labels,44.08,3,0.15,9.14
ORD-2023978,2024-04-25,2024-04-25,Same Day,CU-10841,Sandra Smith,Consumer,South,North Carolina,Charlotte,Furniture,Chairs,459.29,1,0.3,-160.96
ORD-2024817,2023-11-28,2023-12-01,Standard Class,CU-10531,Amy Jackson,Home Office,East,New York,Buffalo,Furniture,Bookcases,2051.28,5,0.2,-476.27
ORD-2024449,2023-11-21,2023-11-23,First Class,CU-10434,Barbara Wilson,Corporate,Central,Michigan,Detroit,Furniture,Bookcases,1022.99,2,0.3,-450.41
ORD-2024202,2024-11-08,2024-11-10,Second Class,CU-10156,David Jackson,Corporate,East,Massachusetts,Boston,Furniture,Chairs,164.21,1,0.1,6.48
ORD-2022618,2022-07-15,2022-07-15,Same Day,CU-10520,Karen Martin,Consumer,West,California,Los Angeles,Technology,Phones,776.5,1,0.15,79.65
ORD-2024381,2022-11-13,2022-11-20,Standard Class,CU-10282,Jason Martin,Consumer,East,Massachusetts,Boston,Furniture,Furnishings,32.3,1,0.15,-3.56
ORD-2023090,2022-11-15,2022-11-16,First Class,CU-10512,Mary Jones,Consumer,Central,Ohio,Columbus,Office Supplies,Fasteners,18.97,1,0.0,5.4
ORD-2022295,2024-11-12,2024-11-15,Standard Class,CU-10619,David Hernandez,Consumer,Central,Illinois,Chicago,Furniture,Chairs,2177.73,4,0.15,-102.45
ORD-2022430,2024-11-26,2024-11-28,Second Class,CU-10824,Michael Williams,Home Office,Central,Texas,Houston,Technology,Machines,6763.4,4,0.0,1695.7
ORD-2022279,2024-09-29,2024-10-03,Second Class,CU-10666,Susan Davis,Home Office,West,Arizona,Phoenix,Office Supplies,Art,76.24,7,0.1,16.41
ORD-2024629,2022-11-16,2022-11-23,Standard Class,CU-10674,Ashley Brown,Consumer,West,Washington,Seattle,Office Supplies,Labels,3.75,1,0.0,0.99
ORD-2022949,2023-01-13,2023-01-16,Second Class,CU-10356,Susan Martinez,Consumer,South,Florida,Miami,Furniture,Tables,1134.36,3,0.2,-301.14
ORD-2022027,2022-03-22,2022-03-28,Standard Class,CU-10679,Laura Hernandez,Consumer,East,New York,Buffalo,Furniture,Furnishings,213.49,6,0.15,-13.75
ORD-2025991,2023-05-27,2023-06-02,Standard Class,CU-10026,James Thomas,Consumer,West,Arizona,Phoenix,Technology,Accessories,139.33,1,0.1,6.03
ORD-2025014,2022-12-05,2022-12-09,Standard Class,CU-10681,Karen Davis,Consumer,Central,Illinois,Chicago,Office Supplies,Art,168.55,7,0.0,75.83
ORD-2024766,2023-06-28,2023-06-28,Same Day,CU-10338,Steven Williams,Consumer,East,Pennsylvania,Philadelphia,Technology,Accessories,813.78,5,0.15,76.17
ORD-2026024,2024-07-23,2024-07-23,Same Day,CU-10214,David Lopez,Corporate,West,California,San Francisco,Office Supplies,Binders,45.66,4,0.2,1.59
ORD-2023656,2022-11-06,2022-11-07,First Class,CU-10477,Susan Jones,Consumer,South,North Carolina,Charlotte,Furniture,Furnishings,124.33,1,0.2,-31.25
ORD-2022722,2022-03-11,2022-03-13,Second Class,CU-10252,James Davis,Consumer,Central,Ohio,Columbus,Furniture,Chairs,170.44,1,0.1,2.95
ORD-2026452,2023-12-25,2023-12-29,Standard Class,CU-10130,Elizabeth Garcia,Consumer,Central,Ohio,Columbus,Furniture,Furnishings,839.78,7,0.1,-7.42
ORD-2022969,2022-10-24,2022-10-26,First Class,CU-10258,David Johnson,Consumer,West,Washington,Seattle,Technology,Copiers,14325.8,6,0.2,-1233.97
ORD-2025317,2022-06-13,2022-06-20,Standard Class,CU-10545,Patricia Lee,Home Office,Central,Texas,Houston,Furniture,Bookcases,634.98,1,0.2,-113.34
ORD-2024746,2022-10-23,2022-10-26,Standard Class,CU-10026,James Thomas,Home Office,East,Massachusetts,Boston,Office Supplies,Supplies,64.05,1,0.15,12.64
ORD-2025024,2022-12-22,2022-12-24,Second Class,CU-10848,Robert Anderson,Corporate,South,Florida,Miami,Office Supplies,Supplies,212.73,3,0.0,74.77
ORD-2025151,2023-11-29,2023-12-06,Standard Class,CU-10150,John Moore,Corporate,West,Arizona,Phoenix,Office Supplies,Binders,49.59,2,0.0,12.0
ORD-2023774,2023-12-18,2023-12-24,Standard Class,CU-10053,Barbara Anderson,Corporate,East,Massachusetts,Boston,Office Supplies,Binders,61.15,3,0.0,16.35
ORD-2025776,2024-03-13,2024-03-15,First Class,CU-10550,Steven Jones,Consumer,West,Washington,Seattle,Office Supplies,Binders,104.86,2,,45.03
ORD-2022950,2023-10-13,2023-10-17,Standard Class,CU-10610,Michael Brown,Corporate,East,Pennsylvania,Philadelphia,Furniture,Furnishings,236.04,2,,-37.04
ORD-2023211,2024-09-04,2024-09-07,Second Class,CU-10355,Robert Martin,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,222.98,4,0.15,-14.96
ORD-2023428,2024-06-30,2024-07-06,Standard Class,CU-10837,Ashley Anderson,Consumer,Central,Michigan,Detroit,Technology,Machines,5729.18,4,0.0,1731.5
ORD-2022426,2022-11-14,2022-11-21,Standard Class,CU-10350,James Jones,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,88.0,3,0.0,30.1
ORD-2026435,2023-11-12,2023-11-17,Standard Class,CU-10627,Robert Jones,Consumer,East,Massachusetts,Boston,Furniture,Furnishings,107.4,3,0.4,-62.85
ORD-2022175,2022-03-24,2022-03-28,Standard Class,CU-10227,Linda Garcia,Corporate,West,California,Los Angeles,Furniture,Bookcases,1136.04,7,0.4,-625.82
ORD-2023923,2023-02-24,2023-03-03,Standard Class,CU-10741,Laura Garcia,Corporate,Central,Illinois,Chicago,Office Supplies,Labels,26.34,4,0.0,8.09
ORD-2026334,2024-09-18,2024-09-21,Second Class,CU-10419,Robert Rodriguez,Consumer,Central,Ohio,Columbus,Office Supplies,Labels,14.16,1,0.1,3.47
ORD-2022593,2023-11-29,2023-12-06,Standard Class,CU-10028,Steven Jones,Consumer,East,New York,Buffalo,Office Supplies,Fasteners,19.58,1,0.15,3.14
ORD-2025678,2022-12-05,2022-12-07,First Class,CU-10178,Ashley Johnson,Corporate,East,New York,Buffalo,Office Supplies,Paper,22.41,3,0.0,6.89
ORD-2022404,2024-12-30,2025-01-01,Second Class,CU-10324,Laura Rodriguez,Consumer,West,Washington,Seattle,Office Supplies,Paper,18.82,1,0.2,2.59
ORD-2022491,2023-12-23,2023-12-25,Second Class,CU-10256,Barbara Rodriguez,Corporate,East,New York,New York City,Office Supplies,Storage,650.13,3,0.0,169.63
ORD-2026134,2023-09-20,2023-09-27,Standard Class,CU-10298,Sandra Moore,Consumer,South,Georgia,Atlanta,Office Supplies,Art,13.8,3,0.1,3.33
ORD-2025933,2022-03-11,2022-03-17,Standard Class,CU-10221,Patricia Hernandez,Home Office,East,New York,Buffalo,Office Supplies,Binders,148.88,6,0.15,22.42
ORD-2025589,2022-12-12,2022-12-17,Standard Class,CU-10630,Patricia Garcia,Consumer,South,Florida,Miami,Office Supplies,Supplies,691.52,6,0.0,232.43
ORD-2022824,2024-09-13,2024-09-16,Second Class,CU-10601,Steven Garcia,Consumer,Central,Illinois,Chicago,Office Supplies,Fasteners,70.51,5,0.2,6.0
ORD-2024542,2023-01-14,2023-01-19,Standard Class,CU-10275,Kevin Johnson,Consumer,West,Arizona,Phoenix,Office Supplies,Supplies,829.9,7,0.1,156.53
ORD-2024847,2022-04-20,2022-04-20,Same Day,CU-10758,Steven Rodriguez,Corporate,West,Washington,Seattle,Technology,Machines,5688.85,3,0.3,-745.45
ORD-2026497,2023-09-05,2023-09-09,Standard Class,CU-10526,Kevin Rodriguez,Corporate,Central,Ohio,Columbus,Office Supplies,Fasteners,9.34,1,0.0,3.52
ORD-2022847,2024-02-03,2024-02-04,First Class,CU-10617,Steven Taylor,Home Office,Central,Michigan,Detroit,Technology,Accessories,869.79,7,0.0,181.99
ORD-2024790,2024-09-13,2024-09-17,Standard Class,CU-10347,Robert Anderson,Consumer,East,New York,New York City,Office Supplies,Storage,248.93,3,0.0,97.72
ORD-2026109,2023-09-30,2023-10-03,Standard Class,CU-10641,James Lopez,Consumer,West,Arizona,Phoenix,Office Supplies,Supplies,55.69,6,0.0,20.75
ORD-2024935,2023-08-05,2023-08-10,Standard Class,CU-10256,Barbara Rodriguez,Home Office,West,Washington,Seattle,Office Supplies,Binders,32.49,1,0.0,13.41
ORD-2026374,2023-11-24,2023-11-29,Standard Class,CU-10709,Ashley Johnson,Consumer,South,Georgia,Atlanta,Furniture,Furnishings,93.84,1,0.1,-2.82
ORD-2023711,2023-03-30,2023-04-01,Second Class,CU-10201,Laura Rodriguez,Consumer,South,Tennessee,Nashville,Furniture,Tables,1593.56,2,0.0,311.79
ORD-2026151,2023-10-21,2023-10-23,First Class,CU-10154,Sandra Rodriguez,Corporate,East,Massachusetts,Boston,Furniture,Chairs,372.83,1,0.0,83.48
ORD-2023788,2024-10-04,2024-10-07,Standard Class,CU-10239,Linda Wilson,Consumer,East,New York,Buffalo,Furniture,Tables,3474.28,3,0.1,-337.49
ORD-2026434,2023-11-16,2023-11-22,Standard Class,CU-10397,Laura Hernandez,Consumer,South,North Carolina,Charlotte,Office Supplies,Art,157.25,4,0.1,37.3
ORD-2025715,2024-09-09,2024-09-12,Standard Class,CU-10819,Kevin Miller,Corporate,West,California,San Francisco,Office Supplies,Binders,144.01,3,0.1,29.82
ORD-2024291,2024-03-19,2024-03-21,Second Class,CU-10421,Sandra Brown,Consumer,East,New York,Buffalo,Office Supplies,Supplies,180.71,6,0.3,-7.4
ORD-2025248,2024-10-30,2024-11-03,Standard Class,CU-10053,Barbara Anderson,Corporate,Central,Ohio,Columbus,Technology,Accessories,43.36,3,0.15,-0.98
ORD-2023370,2022-06-06,2022-06-09,Standard Class,CU-10719,Mary Williams,Consumer,West,California,Los Angeles,Office Supplies,Art,177.26,5,0.0,61.45
ORD-2025566,2024-10-09,2024-10-14,Standard Class,CU-10558,Laura Wilson,Corporate,East,New York,Buffalo,Technology,Copiers,3762.37,2,0.15,119.84
ORD-2024145,2024-11-27,2024-11-29,Second Class,CU-10019,Laura Jones,Consumer,Central,Texas,Houston,Office Supplies,Labels,27.64,4,0.1,5.07
ORD-2022409,2024-12-31,2025-01-05,Standard Class,CU-10000,David Smith,Home Office,West,Washington,Seattle,Office Supplies,Paper,41.78,3,0.0,13.36
ORD-2024060,2024-12-05,2024-12-12,Standard Class,CU-10587,Laura Rodriguez,Consumer,South,Georgia,Atlanta,Office Supplies,Paper,101.66,6,0.0,32.52
ORD-2025277,2023-10-16,2023-10-16,Same Day,CU-10708,Patricia Johnson,Home Office,East,Massachusetts,Boston,Office Supplies,Labels,53.56,7,0.15,5.68
ORD-2025618,2022-12-25,2022-12-30,Standard Class,CU-10739,Nancy Lopez,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,144.56,1,0.3,-61.09
ORD-2024452,2023-12-20,2023-12-26,Standard Class,CU-10206,Steven Johnson,Consumer,West,California,San Francisco,Technology,Copiers,5137.32,5,0.0,1446.43
ORD-2025246,2023-01-26,2023-01-30,Standard Class,CU-10126,Linda Moore,Corporate,East,New York,Buffalo,Furniture,Chairs,416.49,1,0.15,-32.1
ORD-2025145,2023-12-19,2023-12-21,Second Class,CU-10492,Linda Thomas,Home Office,West,California,San Francisco,Technology,Machines,4321.49,2,0.0,1226.34
ORD-2026169,2023-07-19,2023-07-22,Second Class,CU-10394,Sandra Anderson,Consumer,West,Arizona,Phoenix,Office Supplies,Labels,13.22,4,0.2,1.72
ORD-2023841,2023-11-13,2023-11-20,Standard Class,CU-10453,Amy Lee,Consumer,South,Florida,Miami,Office Supplies,Labels,26.16,2,0.15,4.96
ORD-2022951,2022-11-19,2022-11-21,First Class,CU-10590,Steven Rodriguez,Consumer,Central,Ohio,Columbus,Furniture,Bookcases,2024.77,7,0.2,-379.81
ORD-2023304,2024-09-04,2024-09-09,Standard Class,CU-10270,James Wilson,Consumer,South,Florida,Miami,Office Supplies,Paper,4.86,1,0.15,0.84
ORD-2023209,2023-05-21,2023-05-28,Standard Class,CU-10133,Susan Garcia,Home Office,Central,Michigan,Detroit,Technology,Accessories,1189.09,7,0.15,67.97
ORD-2024391,2024-05-26,2024-05-30,Standard Class,CU-10624,Kevin Lopez,Home Office,West,Washington,Seattle,Technology,Phones,1762.81,2,0.3,-294.15
ORD-2022974,2022-12-26,2022-12-29,Standard Class,CU-10148,Kevin Miller,Consumer,Central,Ohio,Columbus,Office Supplies,Binders,137.62,3,0.0,44.66
ORD-2022474,2022-12-05,2022-12-08,Standard Class,CU-10366,Karen Garcia,Consumer,Central,Michigan,Detroit,Technology,Machines,5042.14,2,0.0,1065.66
ORD-2022215,2024-05-02,2024-05-09,Standard Class,CU-10372,Susan Anderson,Corporate,West,California,Los Angeles,Technology,Accessories,628.87,5,0.0,109.98
ORD-2022656,2024-10-01,2024-10-06,Standard Class,CU-10428,Michael Thomas,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,11.27,1,0.1,2.36
ORD-2022500,2024-04-29,2024-05-03,Second Class,CU-10386,Steven Williams,Consumer,West,Arizona,Phoenix,Office Supplies,Art,13.4,1,0.1,2.6
ORD-2025235,2022-07-28,2022-08-01,Second Class,CU-10289,Robert Anderson,Home Office,West,Arizona,Phoenix,Office Supplies,Supplies,36.43,1,0.2,1.51
ORD-2024519,2022-11-01,2022-11-04,Standard Class,CU-10738,Ashley Rodriguez,Corporate,West,California,Los Angeles,Technology,Accessories,93.09,1,0.2,-3.47
ORD-2023583,2022-11-30,2022-12-03,Standard Class,CU-10031,Nancy Miller,Consumer,South,Georgia,Atlanta,Office Supplies,Storage,433.58,4,0.1,96.74
ORD-2024285,2022-06-02,2022-06-03,First Class,CU-10834,David Davis,Home Office,Central,Ohio,Columbus,Furniture,Furnishings,812.01,8,0.0,140.0
ORD-2023634,2024-12-23,2024-12-28,Standard Class,CU-10254,Steven Martin,Corporate,Central,Texas,Houston,Office Supplies,Storage,60.32,1,0.15,8.05
ORD-2024036,2024-12-04,2024-12-11,Standard Class,CU-10437,Amy Thomas,Consumer,Central,Texas,Houston,Technology,Phones,905.1,1,0.15,32.96
ORD-2022538,2022-09-10,2022-09-10,Same Day,CU-10368,John Rodriguez,Consumer,South,Georgia,Atlanta,Office Supplies,Fasteners,8.23,3,0.1,1.37
ORD-2025329,2022-11-05,2022-11-12,Standard Class,CU-10425,Patricia Miller,Corporate,East,New York,New York City,Office Supplies,Fasteners,2.39,2,0.15,0.52
ORD-2023130,2024-12-31,2025-01-03,Standard Class,CU-10180,Ashley Martin,Home Office,West,Arizona,Phoenix,Furniture,Chairs,1782.85,5,0.15,-369.58
ORD-2025038,2022-09-29,2022-10-05,Standard Class,CU-10489,Linda Williams,Consumer,South,Florida,Miami,Office Supplies,Labels,29.55,2,0.1,6.6
ORD-2024063,2022-05-28,2022-05-29,First Class,CU-10229,Kevin Rodriguez,Corporate,Central,Texas,Houston,Office Supplies,Storage,1536.88,7,0.0,486.28
ORD-2025056,2023-12-08,2023-12-12,Second Class,CU-10410,Kevin Williams,Home Office,South,Florida,Miami,Office Supplies,Fasteners,35.36,4,0.2,1.59
ORD-2022964,2024-12-09,2024-12-13,Standard Class,CU-10602,Sandra Smith,Home Office,West,California,San Francisco,Office Supplies,Fasteners,33.57,3,0.1,7.1
ORD-2024922,2022-09-05,2022-09-07,First Class,CU-10294,Susan Miller,Home Office,South,North Carolina,Charlotte,Office Supplies,Supplies,108.59,1,0.15,8.15
ORD-2022496,2023-06-08,2023-06-14,Standard Class,CU-10587,Laura Rodriguez,Consumer,West,Washington,Seattle,Office Supplies,Binders,34.74,2,0.3,0.82
ORD-2022311,2023-05-18,2023-05-21,Standard Class,CU-10560,Karen Brown,Corporate,West,Arizona,Phoenix,Technology,Accessories,236.48,3,0.0,35.44
ORD-2022131,2024-11-25,2024-11-28,,CU-10807,Karen Garcia,Home Office,East,Pennsylvania,Philadelphia,Furniture,Chairs,325.45,2,0.2,-86.83
ORD-2022251,2024-10-17,2024-10-23,Standard Class,CU-10593,Barbara Davis,Home Office,West,California,San Francisco,Office Supplies,Paper,37.37,2,0.1,4.2
ORD-2025788,2023-02-02,2023-02-03,First Class,CU-10610,Michael Brown,Consumer,Central,Ohio,Columbus,Furniture,Furnishings,70.08,4,0.15,-8.12
ORD-2023314,2022-03-15,2022-03-19,Second Class,CU-10536,Elizabeth Jackson,Home Office,East,Massachusetts,Boston,Furniture,Tables,1444.35,3,0.5,-1049.11
ORD-2025095,2022-03-27,2022-03-30,Second Class,CU-10427,Sandra Martinez,Home Office,West,California,San Francisco,Furniture,Tables,3171.63,3,0.3,-1175.45
